,date,newspaper_id,newspaper,article_id,title,text,pred,prob_1,newspaper_web
6,1859-11-05,TH,Taranaki Herald,7,Original Correspondence.  OUR LAWS AND INSTITUTIONS.,"To the Editor of the takanaki herald. Sir, — The interested few only read the numerous clauses in the various acts ( of the legislature of a country or colony, the multitude relying on the wisdom and integrity of their lepresentatives to see that equal justice is dealt out to all. Such is trusted to in England, but in New Plymouth I find it is not so. On my arrival in the settlement, I was desirous I to preserve my vegetables and seeds, and for this purpose took a section in the centre of the public run, near the Devon road. This section was well fenced accoiding to mj then English notion, viz., rails and paling all round, a furze hedge inside, and a lock-up gate. I discovered one morning in Feb ruary that the cattle on the run had broke in, and destroyed my whole crop. I was so annoyed that I brought an action against the party who had the run for trespass. The case came before the present Re sident Magistrate, and, the nature of the fence ex plained, I was told unless I could prove that I had a substantial four-railed fence my case must fall to the ground. I was, consequently, nonsuited, lost my ciop — which money here could not replace, and had to pay costs of the whole. I took it for granted this was the LAW for all, and I could never foiget it when putting up new fences. To my cost again, I find it is not so. Thomas Bayly is a more fortunate man than myself; he lives near what is called the Town Belt. I find that this land, with a few other favoured spots that hap pened to be in cultivation prior to 1854, have a very different law. The act positively says that this por tion of land, whether fenced or unfenced, shall be subject to the law ol trespass, and damages aie re coverable from the less.ee of the runs adjoining these lands after being let to the highest bidder at public auction. Bight good use does Thomas Bayly make of this extraordinaiy and unheard of act ; it is a very profitable it ap to him ! I have for years wondered why Thomas (a proper farmer !) should have such a miserable fence in so dangeious a situation, viz., a poor two-rail fence, with hire and theie only one rail stuck in a rotten post, through which as often his own cattle bleak as do those on the lun, when all go in together, and he comes upon the lessee for damages, unless an agreement has been made pre vious. I find, upon enquiry, that Thomas has his price veiy regulaily ; a foimer lessee paid him 30s. per month, and another an equal amount weekly, to keep the peace j I am mulcted in the sum of 30s. for the first thice weeks of my lease — thus making I a good round sum of £18 or £20 per annum cre ditably obtained. This would not appear so bad probably, weie his fence on his own land ; but he has some acres of the public run enclosed in this miseiable fence, for which, I suppose, he pays a mere nominal quit rent. This ought not to be, and the proper authorities knowing this, should guard the lessee, if not by a diiect repeal of this statute, by protection from such expensive trouble, and vex ation to their tenants. I would earnestly recommend neighbour Thomas to act like honest John at home, and put an end to this vile trap by surrounding his own cultivated land with a good tluee-iail fence, similar to all his neighbours, and he will find more satisfaction in the \ £ s. d. obtained properly, than by all his manceuvr ing to grasp improper damages. Had he biought mo to the Magistrate's Court, for which I was wait ing, the result would have been very different ; but he comes through another tiibunal of which I was ignorant, and an umpire is to be found who can rely upon the ipse dii.it of Thomas alone and such fenc ing, and awards 255. for Thomas, and ss. for him self, against which there is no appeal. Oh fie ! ! I fed it a duty to myself and the public, to try to remedy this existing evil, and hope, Mr Editor, you will find room in your columns and oblige the pub lic as well as Your obedient servant, The Llsseb or No. 1 Run.",0.0,2.5117009755292223e-05,https://paperspast.natlib.govt.nz/newspapers/taranaki-herald/1859/11/05
102,1895-01-16,WSTAR,Western Star,17,A NOTABLE PRIEST.,"Pather Healy, the renowei parish priest of Bray and of Ballybrack, near Dublin, has just died. Without am bition or effort he became famous on both sides of the Channel as the com plete embodiment of Irish yeist. Por bis friends it was as though one had happened to meet in the flesh the real, living John Bull or Uncle Sam or Sandy of tradition. The sort of things the typical Irishman says in stores, and is expected to say often, Pather Healy actually said, quite spontaneously, never to effect; quaint, profound, ludicrous ideas and sayings bubbled from his lips naturally and incessantly. Irish s icioty, having discovered Paihor Healy, never let him go to last, lie was sought after by Dublin dinner givers, such as Lords Londonderry, Ardilaun, Powerscourt, and Wolseley. Popolar belief ranks him as one of those rare beings—a Unionist priest. Actually he was not much of a politi cian—dined with tho Unionists and agreed with the Nationalists. He used to say that be was a member of “ the convincibles, not the inconviu cibles.” Many of bis sayings have be come classic. One deserves to be so. When the present Government came in, a party of enthusiastic Nationalists were discussing the future, and one of them asked the priest: “What do you think your namesake, Tim Healy, will be in the first Home Rule Govern ment ?” The reply was: “A very ould, white-haired man.” Father Healy was of true peasant origin, very handsome features, beautiful complex ion, glittering eyes, and a musical voice. His mother, a poor widow, who kept a huckster’s shop in a back lane in Dublin, out of of her savings man aged to educate him for the priest hood.",0.0,2.3692098023345574e-05,https://paperspast.natlib.govt.nz/newspapers/western-star/1895/01/16
14,1859-11-05,TH,Taranaki Herald,15,THE RAJAH OF SARAWAK.,"[From the Times.'] About twenty years ago, and English gentleman embarked in his yacht for the Eastern Seas — a le gion then but little known. The Dutch had done their best to shroud that rich portion of the earth's surface in mystery, for they wanted no rivals in the spice trade. When the mariners of any other nation had approached its limits, they hung out every sail to the perfumed breeze, for every creek and islet could send forth swift galleys, manned by a fierce and desperate race, to attack the travellers if they were becalmed. Within the Straits of Malacca and of Sunda all was mystery and apprehension. We are talking of what was — not what is. Our grand fathers trotted in the dark over Hounslow-heath with feelings very different from tliose of their des cendants as they are shot oyer the same tract of country in an express train. Two of the great and special services which Sir James Brooko has ren dered to this country are, first — that he has reduced this phantom of Dutch supremacy to just and intel ligible proportions ; and, secondly, that he has al most entirely suppressed the atrocious system of pi racy which so often tinged the waters of the Indian Archipelago with human blood. But as a private English gentleman he went forth without any other strongly defined purpose in his mind than that of exploring the Archipelago. He visited then for the first time, the Sarawak River, which was destined to be so imperishably associated with his name. He found the place the scene of civil broil, of oppres sion and blooodshed. After a time he departed and returned; but being earnestly entreated by the chiefs who represented the cause of order in that distracted State, he consented to interfere, and in an incredibly short space of time, and with scarcely any damage even to the losing party, restored to the Province — rather created in it, peace, contentment, and plenty. The administration of the province was soon ceded into his hands, and the private gen tleman became in all but name a Cinq. This is the point which to our apprehension is the most remark able one in Rajah Brooke's career. When the Go vernment was intrusted to him, he resolved to try an experiment which had never yet been tried. He, a European, resolved to govern these Asiatics, not only for themselves, but by themselves. It waß not as in Paraguay, where the Jesuits dealt with the natives as Highland shepherds deal with their flocks and herds ; nor as in Mexico and Peru, v, here the Spaniards use their right of conquest even to the ex termination of the conquered. There is no instance in ancient or modern history of such arc expeiiment as that which has hitherto been worked out success fully by Sir James Brooke in Borneo. The pro vince of Sarawak is governed by a native council for the benefit of the native inhabitants. The Euro pean ruler advises and guides, but he does not go vern or direct. As far as depends upon Rajah Brooke, the country is as puiely in the enjoyment of freedom as the British Islands. Sir James Brooke has been decorated by his Sove reign, he has received the hearty support of the lead ing statesmen of this country, he he has been tri umphantly acquitted at Singapore when charges af fecting his character had been brought against him. The flag of Sarawak has been acknowledged by the British Government. How is it, it may then be asked, that such a man is diiven to claim the help of his countiymen? The answer is a very simple one. As ruler of Sarawak he was holding his own when this, country became involved in hostilities with China. The first violent outbreak of the Chi nese against the British took plare at Sarawak, and Sir James Brooke was reduced for the moment to fly for his life. This would have been nothing, a mere incident in his career, had life and stiength held out ; but when he had quelled the Chinese in surrection in Borneo, and thereby, according to the common opinion of the Sraits' Settlements, had saved Singapore from similar danger, he returned to this country to obtain further recognition from the Bri tish Government. In the midst of his efforts he was struck down by paralysis. Therefore, it is, that a list has been formed comprising the names of the noblest and most distinguished persons in these is lands, who arc endeavouring to restore to him some portion at least of a fortune every shilling of which has been expended upon objects so noble and philanthropic.",0.0,2.2847400724240855e-05,https://paperspast.natlib.govt.nz/newspapers/taranaki-herald/1859/11/05
31,1897-12-02,LCP,Lake County Press,11,Commercial.,"MORfTZSON AND HOPM. WEEKLY MARKET REPORT. Messrs Moritzson and Hopki.v, auc tioneers, wool, stock and station, grain, produce, and commission agents, corner Bond and Jetty streets, Dunedin, report (wholesale) as follows for the week. All quotations subject to market fluctuations ; Wheat: Prime velvet, 4s 6d to 4s Sd ; Tus can, 4s 5d to 4s 7d ; red chaff, 4s 3d to 4 s 6d. We have a good demand. Oats : There is a little more activity, but prices are unaltered. We quote—Prime milling, Is lOd ; blight plump feed, Is Sid ; medium and off color, Is 7d to Is Bd. Barley : Feed at from 2s toSsfld ; milling, 3s to 3s 3d ; malting, 4s to 4s Bd, at which prices we have sold, medium to good, 3s fid to 3s 9d. We have a good in quiry and shall be pleased to receive sam ples. Hops, with some enquiry, lid to Is. Flour, Ll2 ; oatmeal, Ll I 10s, Pearl barley, Ll6 ; bran, L 3 ; pol lard, L 3 15s. Potatoes : Derwents, £2 to £2 ss. Chaff ; Prime quality, L 3 7s fid to L 3 10s for extra ; medium, L2 17s fid to L 3 ss. Pressed hay, £3 ; pressed straw, 27s fid to 30s. Ryegrass : Best machine-dressed 3s to 4sf undressed, 2s to 2s 9d. In better demand. Cocksfoot: Town machined, sid ; fanners riddled, 2Ad to 3,-fd. Ryo corn : 3s 3d. Linseed, in good demand, LlO to LlO 10s. We receive rabbitskins, hides, sheepskins, and tallow, and return highest market values. Hides wanted each, 2d to 3£d per lb. Ws hold regular weekly sales. Sheepskins : Butchers green crossbreds, 3s 9d to 4s 9d ; extra, 5s Od to 6s Od; dry cross breds, 2s 5d to 5s fid ; merino (dry), 2s 3d to 3s fid; medium Is fid to 2s. All skins are thoroughly attended to, and if we are dried. Horsehair, Is to Is 3d per lb. Beeswax, Is to Is 3d. Rabbitskins: We quote: -Summers, 5d to fid ; autumns, 7d to 15d ; selected 15Jd ; blacks, 14(1 to 18d. Have an unlimited demand for all classes and return highest values. Sale every Monday. We have an experienced man classing all skins, and thus receive top value from buyers. Wool: We have already received several lines of the new season’s clip for our first sale to be held on December 21st. We ex pect to see brisk competition, especially for all fine wool. NlUlie of Soda, LIS. Lllllt, Ll lifts!""- Slag, L 5. Clovers, rape, etc., all pure und fresh. Cornsacks. —We have landed a large quantity of 46, and 4S-iuch cornsacks, and shall be pleased to make quotations on application ; also seaming twine. Countv Sales conducted on most reason, able terms; We supply Rabbit aud Sheep Netting, and give special quotations by tile mile. Oil Cake in stock. We undertake Country Clearing Sales. FRUIT AND PRODUCE REPORT Butter : Prime salt, dairy made, fid per lb. Eggs : Cun dispose of any quantity at top market rates. Demand good. Cheese : Prime factory, 4Ad to 4|d net Akaroa, -id. Bagon : Rolls and flitches, 5d to GAd ; hams, 7d to 7Ad. Onions : LIS. Pigs: 4d per lb for good quality of right sizes. We make advances on the coining wool clip at Bank rates, and have faailities to sell equal to none in Dunedin. Egg Preservative : We are agents for Vickery’s Egg Preservative, a really good and reliable article, and to those who want cheap eggs in winter we can recommend it to. Particulars ou application.",0.0,1.6680684526754893e-05,https://paperspast.natlib.govt.nz/newspapers/lake-county-press/1897/12/02
67,1889-09-28,NA,Northern Advocate,12,HALF YEARLY MEETING OF THE COLONIAL BANK.,"The half-yearly meeting of the Colonial Bank was held yesterday, at Dunedin, when a dividend of 7 per cent, was declared. THE METROPOLITAN STAKES. The Great Metropolitan Stakes, 1000 soys., was run at Sydney on Tuesday, and resulted, Hon. White's Abercorn, first, 9st 7 ; Mr Gannon's Arsenal, 9st 21bs, second ; Mr Gannon's Wycombe, 7st lOlbs, third. Fifteen started, Abercorn winning easily. Time, 3inin. 35isec.",0.0,1.4422777863090243e-05,https://paperspast.natlib.govt.nz/newspapers/northern-advocate/1889/09/28
15,1859-11-05,TH,Taranaki Herald,16,IS NAPOLEON THE SECOND ALIVE?,"One of the latest historical romances of our cou sins the Americans, is flue having reference to the query adopted above as a heading, and may be taken as an ingenious specimen of what has been called "" the lie, with circumstance."" The Knickerbocker or New York Monthly Maga ztne t tells its readers that, 1 ' according to a most ve racious correspondent, who rolls himself up in a ball of irrefragable argument in support of his case, as he goes along, ' We have a Napoleon 11. among us !' There is ' no mistake about.' Let us reduce and in troduce our correspondent's story : — He says that one pleasant Sunday, in July, being at a meeting of the Lebanon Shakers, at their ' North House,' he was struck with the astonishing resemblance which one of the brethren bore to Napoleon Bonaparte, with whose family features, during a long residence in Europe, he had been familiar, especially with Louis Napoleon, whom he had ' often met face to face.' He found this impresrion had been made upon all to whom he had spoken, who had visited the Shakers on their worship days, or encountered the individual referred to alone in the long street of the village. A broken legged accident (he wn» ' thrown from a horse,' and fractured his right lower ' limb, 1 ) caused him to bo ' taken up ' and conveyed to the nearest family house of the brethren. And here it was that he became acquainted with ' Bro ther Joseph,' as he was called, who used to visit him, and hold long talks with him. One evening, in the course of conveisation, the invalid spoke of his great resemblance to Napoleon. An answering smile excited his curiosity, and caused him to press for a reply. One by one, the particulars were drawn away from ' Brother Joseph,' a few of which we now proceed to set foith : — The student of French his tory will remember that the Empeior Napoleon was married to Maria Louisa on the 11th day of March, 1810. The King of Rome was born early in 1811. It is the received opinion that, after the fall of his father in 1814, he was transferred tn Vienna, and there educated under the paternal superintendence of the Austrian Court ; and that he finally died a victim to the dissipation taught and encouiaged by his loving lelatives. This is the tale by which the world has long been deluded. Its truth will appear from the following facts :— After the fatal termina tion of the Russian campaign, the battle of Leipsic, and the entiies of the allies into France, Bonaparte found himself compelled to abdicate. He foresaw that he should be banished from France, and his wife and child become prisoneis of the Allies. He had no fears for his wife, but he felt that the life of his son, the heir to his crown, would not be safe in the power of the Austriansj that they would never suffer him to reach maturity; fearing, and with justice, lest the French people should one day rally round the son of the great Emperor, drive out the Bourbons, and place him upon the throne of his fathei, he determined to confide the child to some tried and faithful servant, who would escape with him to America, while an infant of the same age should, with the consent of the Empress, be sub stituted for her child. This arrangement was car ried out. The child was intrusted to Louis Poinet, an old soldier of the Guard, whose fidelity had been proved amid the sands of Egypt and the snows of Russia. Poinet succeeded in escaping. He sailed from Rochefort early in May, 1811, in a small American brig, called the Ann Eliza. After a te dious passage the exiles landed in Boston, in July of the same year. They remained there during five or six months. Poinet then determined to remove into the inteiior of the State, where the chance of discovery would be less, and his moderate means would go farther towards their support. He had picked up a smattering of our language from the English prisoners in France, and without much dif ficulty he made his way through the interior ; some times in the stage coach, and sometimes on foot, until he reached the town of Pittsfield, in the west ei n part of the State then an inconsiderable village. Here he resided for several years, otten in great distress ; for, as may be supposed, the remittances from the Emperor, during his exile in Elba, the short pei iod of his power in France, and his impri sonment on the rock of St. Helena, were always de layed, and, in fact, often failed to reach him at all. When the young prince was nine years of age Poinet confided to him the secret of his birlh. He showed him letters from the Emperor. He gave him one addiessed to himself, written years before, with a diiection endorsed that it was to be delivered to his son when old enough to comprehend its meaning, and realize its importance. In this letter the Em peror spoke of his approaching exile j of his certainty that the life of his son would not be safe in the power of the Austrians ; and of his determination to send him in charge of Poinet, to America ; there to remain in retirement until the day should come 1 and come it would,' when France should rouse from her sleep, hurl her imbecile rulers from the throne, and call upon the son to fill the place of his father, and lead her to victory, to vengeance, and renown. The letter concluded with an injunction to place all confidence in what was told him by Poinet, and implicitly to obey his directions The young prince was about ten when Poinet died, leaving him but a small sum of money for his sup . port. This was soon exhausted. No further re mittances arrived, and he was thrown upon his own sources. After suffering from want, he was induced by the persuasions of some of the Shakers, with whom he fell in, at Pittsfield, to join their commu nity. It assured him, at least, a home, and the ne cessaries of life. Here he grew up to man's estate ; became attached to his faith ; and lemainedin quiet retirement, until the time when I made his acquaint ance. During this long period but one event of in terest had interrupted the even tenor of his life. That, however, was an event of much significance. This event was nothing less than a visit Irom Bro ther Joseph to Louis Napoleon, at that time in this country, who went up to Lebanon to induce him to 'sign off' in his favour, which ' Brother Joseph' declined peremptorily to do ; but ' the parties sepa rated on good terms.' In fact, it seems as if there could be no better terms than what ' the parties • separated on. But we think it would only have been prudent for ' Brother Joseph' to have kept a copy of the document which Louis Napoleon wanted him to sign. It was handsome to look at, being en grossed on ' vellum, with the Imperial Eagle at tached — a splendid looking bird.' The narrative proceeds : — Thus far, it will be observed that the S roof of the identity of ' Biother Joseph 'with the of Rome, rests principally upon his own cre dibility. Were this all, although his character for truth is undoubted, <md, in a question of veracity between Louis Napoleon and the Shaker, the world would give preference to the latter, still this narra tive would not have been written. Fortunately, however, the story is confirmed by many curious circumstances, each, perhaps, of little importance in itself, but which, taken together, forms a mass of proof difficult to be withstood. Marks upon the person, articles in his possession, his knowledge of the French language, and, above all, his singular likeness to the Bonaparte family, strongly confirm the accuracy of the account. I pass over aa un worthy of record, in a serious article of this charac ter, his dreamy recollections of his early youth ; the rich uniforms by which hewas surrounded ; elegant ly-dressed ladies ; a large room filled with pictures of men in coats covered with embrodiery and stars, possibly the Salle-des-Marechaux ; a park or gar. den, with fountains, flowers, marble statues, with children playing, probably, the Tuileries. Ido not consider these reminiscences as proof ; for all experience shows that, if the memory is taxed to re call events, which it is our interest should have happened, the scene soon arises before the mind. Imagination is taken for memory. Not so, however, with the proofs I shall record. No imagination can detect marks upon the person which do not exist. No imagination can hear the French tongue, where the English only is spoken. It is probably known to every reader at all familiar with the history of Napoleon, that the young King of Rome, while playing with an open knife carelessly left in the room, had the misfortune to inflict a severe wound upon the hand. The wound was upon the second joint of the forefinger of the left hand. Strange as it may appear, a scar, evidently from a cut, is to be found upon the same finger of ' Brother Joseph's ' left hand Several of our most learned phy sicians have found a curious mark upon the inside of the elbow-joint of ' Brother Joseph's ' left arm ; a similar maik we know to have been upon the arm of the King of Rome Farther, ' Brother Joseph ' has in his possession a trunk of the form and size of the ordinary French packing box. It is a common looking trunk having nothing in its ap pearance to awaken suspicion ; and yet, a careful examination of the inner side of the lid discloses the name and residence of the maker, almost obliterated by time. This name is French and the residence is the Rue St. Honore, Paris ! This trunk, or box, has been in the possession of ' Brother Joseph ' as long as he can remember j and proof is not wanting that he brought it with him when he joined the Shakers. Now, the idea that a French trunk was to be purchased in Pittsfield previous to the year 1821, is an absurdity which no reader of sense will for a moment think of entertaining. In this trunk are contained several articles which go far to confirm the story, so singularly proved by the trunk itself. Amongothers, parts of an infant's clothing, and a medal, or coin. The clothing is such as is worn by children two or three years of age: a plain, white dress, but trimmed with lace of the most costly des cription, such as could have belonged to an infant of a noble or royal family. Upon the skirt of the dress in large size, and beautifully executed, is embroi dered the Imperial 'N. It requires no active imagination to draw the inference to whom this dress must have belonged His knowledge of the French language : Is this common among the Shakers ? Search all the establishments of the sect, from Maine to Missouri ; examine every member of the persuasion, male or female, and I doubt if, with one exception, a single individual can be produced who can speak ten words of that tongue. Where was he to acquire it ? French teachers were not plentiful in Pittsburgh in 1820. Had there been a regiment of them it would have been a difficult matter for a poor boy, who needed food and clothing more than French, to have procured their instruc tion. His pronunciation, too, is not that of a fo reigner acquiring French. His knowledge of the words of the language is limited— probably he has forgotten them — but the accent is pure If the facts which I have already offered have failed to shake the incredulity of the sceptic, the last and most impoitant testimony I shall adduce cannot fail to stagger his disbelief. I allude, of course, to ' Brother Joseph's ' resemblance to Napoleon. This resemblance must strike the most unobserving ; and I can only ascribe it to a want of acquaintance among our people with the features of the Emperor that it has not been before recorded. The same prominent thoughtful forehead ; the same cold, reflective gray eye ; the same small mouth ; the lips thin and firm ly compressed ; and, above all, the same bold and aquiline nose ; a nose, be it remarked, not the com mon aquiline protuberance common on the Conti nent, but less marked in its prominence, and more delicate in its chiselling; the nostrils thin, and easily dilated with scorn or passion. The nose, at all times a marked feature, is, in the Bonaparte fa mily, most distinctive. The resemblance in the fi gure, too, is remarkable. When standing, 'Brother Joseph,' strikes the observer as a short man. When seated, he is of, at least, averag* height. This pe culiarity of the Bonapartes has often been observed. In Louis Napoleon it is marked ; in ' Brother Jo seph ' it is so striking as to be almost ridiculous . . .... It is not my object to establish the claims of ' Brother Joseph ' to the throne of France. He is contented with his lot, and has no desire to exchange his happy obscurity for the anxieties and dangers of a crown. Louis Napoleon too, holds his position, not by virtue of his birth, but by the choice of the French people. How that choice was eft'ected, whether it was free or forced, I cannot here inquire. An ardent Republican, I still look forward to the day when the principles of civil and religious liberty will triumph over the active hostility of the despots of Russia and Austria, and the passive indifference of the French people. Should the revelations hero made shake the throne of the Emperor of the Fieuch and so contribute to the glorious cause, my purpose will have been fully attained.",0.0,1.3624000712074968e-05,https://paperspast.natlib.govt.nz/newspapers/taranaki-herald/1859/11/05
100,1895-01-16,WSTAR,Western Star,15,DRUMMOND.,"(FROM OUB OWN COBBESPONDENT.) The reaction after the holidays is not particularly apparent. In 'a farming community such as this, however brief the period of relaxation may have been, every one has just to settle down to what is called “ hard grafting.” The bulk of the shearing was over by the end of ’94, and every thing is going on as if there had been no break at all. Our annual festivities were as successful as usual and on a scale similar to previous years. The weather has been exceed ingly favourable for all requirements, and if our products were not at such a discount, as meantime they happen to be, no one would be feeling sad at heart at all, which might not have been the best thing possible, Of the crops the lint crop is ex cellent and ranks first. The oat crop is also looking well, but I have seen grass more abundant, and there seems to be a splendid show for turnips. The is limited in area, and as there is little or no grass being harvested to the north reaching to Poverty Bay, those who have a fair crop may expect perhaps a more remunerative figure for grass seed this year. The va’ue of stock seems falling rapidly, and the low price offered for fat stock for freezing is making those who would by this time be purchasing very chary of operat ing. I know of a lino of as fmo hog gets as any one may sso anywhere, which, was offered for by a purchaser a few weeks a>o to be taken off the shears at Bs, but now stoutly de clined. The building trade hag been brisk here fqr gome time, but low prices will knock that on the head too. Not a few are making an effort to lower the wages paid all round, to be in keeping with the rates for pro duce. I am sorry to say swaggers are moving about again in con siderable force. We shall wait Micawber-like for something to turn up, and I have no doubt Something will, if the bottom does not fall out of everything.",0.0,1.189883595750898e-05,https://paperspast.natlib.govt.nz/newspapers/western-star/1895/01/16
9,1859-11-05,TH,Taranaki Herald,10,To the Editor of the Colonist.,"Sir, — Having seen in last week's Examiner some allusion to a report which is said to be current here, to the effect that certain natives of Queen Charlotte's Sound <ire about pioceeding to Tarauaki to join the ""turbulent Chief Wiiemu Kingi,"" and likewise having been frequently questioned on the subject during the past week, I wish to state what I know of it. A number of natives belonging to the Ngatirahiri tiibe, or Hapu, residing at Onakiwa, in the S.W. aim of the Sound, have resolved to depart and re turn to the land of their fathers, whence they were driven many years ago by the conquering Waikato tribes j but they have no sympathy with Wnemu Kingi, that chiet being principally connected with the Ptiltctapu tribe, a branch of which resides at Ohamaru, in the nortli entiance of the Sound. From long and intimate acquaintance with the Queen Charlotte's Sound natives, I am only sur prised that they have not all, long ago, rpturned to Taranaki. Not a year has elapsed 6ince 1843 with out a lengthened discussion of this (to them) most interesting question, mid each year several families I have left, and are constantly entreating their rela tions to follow them to their father land ; or, as they emphatically call it, ""Te Kainga"" — "" The Home."" The natives of the Sound have consequently gra dually decreased during the last 15 years, and I am of opinion that shortly very few will be left in that district. The wonder is that they have remained so long theie, seeing that they have so little land suit able for cultivation, and that they possess abundance of good level land at Taranaki, where they can have the help of the plough, instead of the spade and the hoe. Another strong reason why these natives wish to leave, is, they have discovered that the spot on which they reside, and have their principle cultivations, is within the boundary claimed by, and awarded to, the late Joseph Toms, and since sold by his execu tors to Mr Augustus Hood, of Queen Charlotte's Sound, and as they have now no farther right to the place, they have ceased to feel any interest in it, and have resolved to go where they can peaceably settle down on their own lands, which their fathers I held in bygone years. I During the last few months frequent conferences on the subject of their departure have been held, I both in the Sound and at Motueka, where a part of the Ngatirahiri tribe resides ; and as the deputa. tions have gone to and fro, I have been made ac quainted with their decisions. And I can safely asseit that I believe the natives of the Ngatirahiri tribe are the most industrious, inoffensive, and well, disposed of any in the Nelson province, and that they entertair/the highest respect for the Govern ment, and are decidedly opposed to the Native King movement, regarding it (to use their own expression) as "" a child's plaything."" Nothing, therefore, is to be feared from their re turn to Taianaki ; and I have no doubt, should they be at a loss for a vessel to convey them thither, Mr Hood would very naturally offer no obstacle to their departure, as he would only be too happy to get possession of the valuable and beautiful spot on which they at present reside, and which belongs to him by purchase, as before mentioned. It appears that many of the natives of Motueka are about leaving in company with their friends of Queen Charlotte's Sound, so that only few of the Ngatirahiri tribe will remain in this island, and they will probably ere long follow their relatives. Altliough it may appear desirable that large bo dies of natives should not concentrate in the neigh bourhood of Taranaki while the old Chiefs are living, the presence of such industriously disposed natives as the Ngatirahhi will prove a benefit rather than an injury to the European settlers. I am, Sir, yours, &c, W. Jenkins, Native Interpreter. The Dun Mountain Mine. — We understand that favourable advices have been received by the last mail from the London Directors of the Dun Mountain Copper Mining Company. The half yearly general meeting of the shareholders had taken place, and it had been resolved to leave the affairs of the mine to the entire management of the direc tois. We are glad to learn that chromate of iron is now more in demand in the English market ; and it is believed that the mineral can be shipped from Nelson, so as to afford a margin of profit to the shareholders. This and other considerations have induced the directors to forward instructions to the local managers here to the effect that the proposed line of railway is to be at once surveyed and prepa rations made with a view of laying down the rails, and shipping the chrome in quantity to England. Already a surveyor is engaged on the work, and we hope shortly to report the completion of the line of railway, followed by the shipment, in large quan tities, of a valuable article of export. — Examiner, October 19. Gas. — Dr Tatton still continues his experiments in the manufacture of gas with great success j and we learn that arrangements are in progress for bringing these experiments to a successful issue, and of providing the necessary apparatus for lighting the whole city with gas. — Ibid. The Duty on Gold. — An Order in Council, published in the Government Gazette of October 8, notifies that on and after the first day of November a duty of two shillings and sixpence per ounce will be levied on all gold expoited from the colony. — Ibid. Appointments. — Notices appear in the Govern ment Gazette, received by the last mail, announcing that James Mackay, jun., Esq., has been appointed a Resident Magistrate, a Justice of the Peace for the Colony, a Receiver of Land Revenue in the Gold Field District, and a Commissioner of the Gold Fields. He is also appointed Coroner for the dis trict.— Ibid. The Gold Diggings. — We are glad to find that the return of spring has brought increased ac tivity at our gold-fields, and we look forward with confidence to a more successful development, this season, of our auriferous wealth than in preceding years. From inquiries, made in various quarters, we learn that every man who is willing to work steadily, may ensure for himself good wages, while there are numerous instances of men making, in a few months, what, in England, would be considered a working man's fortune.",0.0,1.1492506282247406e-05,https://paperspast.natlib.govt.nz/newspapers/taranaki-herald/1859/11/05
16,1859-11-05,TH,Taranaki Herald,17,UNTITLED,"A balloon voyage has recently been made in A merica, which has eclipsed that famous one made some years ago by our veteran aiironaut Green, who succeeded in making a journey from this country to Nassau. The distancp travelled by Messrs Wise, La Montaine, Gazer, and Hyde, was not less than 1,200 miles, the time occupied being 19 hours. The balloon, with its aeronauts, left St. Louis, on the Mississippi, one Friday evening, at 20 minutes past 7 o'clock, and arrived at the termination of its career at 20 minutes past 2 on Saturday, having passed over in its course the entire length of Lake Erie, and crossing between Buffalo and the Niagara Falls. The stereoscope has been shown to be invaluable for the detection of forgeries. By placing the sus pected document, and comparing it with the known original under the stereoscope, the difference is ma nifest at once, for the slightest variation of space between words or lines, the slightest difference of position in an engraving, are immediately detected. The method is applicable to drawings and engrav ings, to printed books and bank-notes. Wheat stone's mirror-stereoscope is the one that should be used ; and those who try the experiment will be surprised to sec how some of the lines seem to start forward, and others to recede, according as they disagree in position.",0.0,1.087865566782576e-05,https://paperspast.natlib.govt.nz/newspapers/taranaki-herald/1859/11/05
43,1878-10-22,WEST,Westport Times,10,UNTITLED,"In the dhcufsiori upon the Civil Service Hill, a vigorous effort was made to place the Provincial judicial officers (that is to say, Resident Magistrates smd Clerks of District and .Resident Magis'rates' Courts) upon the same footing in respect to the Civil Service Act, 18ijG, as officers of the General Government, whose salaries since the passing of that Act had been con tinued*!} appropriated by the Colonial Leyjidauiro. The House, however, by a l;:r;.;;e rnajor'ty refused to consider the l!iII, and as a consequence neatly all judicial olibers on gold-fields are ex cluded ironi all bene it for long servico under the Act.",0.0,9.629428071429797e-06,https://paperspast.natlib.govt.nz/newspapers/westport-times/1878/10/22
